Id,Texto,Sentimiento,Texto_preprocesado
1.0932728760676474e+34,Cinc dels set detinguts per la violació en grup d’una noia de 18 anys a Sabadell s’han acollit al dret a no declarar davant el jutge. Els altres dos només han respost les preguntes dels seus advocats https://t.co/zFJ0aERRi9 https://t.co/YyQGUK9F2w,Neutral,"['cinc', 'set', 'detinguts', 'violació', 'grup', 'd', 'noia', 'anys', 'sabadell', 's', 'acollit', 'dret', 'declarar', 'davant', 'jutge', 'do', 'respost', 'preguntes', 'advocats']"
1.1024830381796762e+34,Algú sap si durant la declaració de Núria de Gispert al Suprem algú es va negar a parlar amb ella per no normalitzar l'extrema dreta xenòfoba?,Negativo,"['algú', 'declaració', 'núria', 'gispert', 'suprem', 'algú', 'negar', 'parlar', 'ella', 'normalitzar', 'lextrema', 'dreta', 'xenòfoba']"
1.0417117148096552e+18,La filla del conseller Forn denuncia a Nacions Unides “la persecució política” dels líders independentistes https://t.co/yGomUCuckP vía @elpuntavui,Positivo,"['filla', 'conseller', 'forn', 'denuncia', 'nacions', 'unides', 'persecució', 'política', 'líders', 'independentistes', 'vía']"
1.103403126932017e+34,El dia en 4 tuits: Detingut el líder de Vox a Lleida per haver abusat suposadament d'almenys dos homes discapacitats https://t.co/sy58jMBjgl,Neutral,"['dia', 'tuits', 'detingut', 'líder', 'vox', 'lleida', 'abusat', 'suposadament', 'dalmenys', 'do', 'home', 'discapacitats']"
1.1033989576722635e+34,"Les treballadores cobrem 5.793€ menys l’any de mitjana que els treballadors. Les dones acostumem a treballar en categories inferiors i tres de cada quatre treballen a jornada parcial. La bretxa salarial a Espanya és del 22,35%; a Catalunya el 23,44%. https://t.co/E2oY9CHAnW https://t.co/suEQFzsclV",Neutral,"['treballadores', 'cobrem', 'menys', 'l', 'any', 'mitjana', 'treballadors', 'dones', 'acostumem', 'treballar', 'category', 'inferior', 'tres', 'quatre', 'treballen', 'jornada', 'parcial', 'bretxa', 'salarial', 'espanya', 'catalunya']"
1.0990194754526125e+34,"Assegut en un banc, al passeig de la praia de Riazor, badant, després d'un dia intens parlant de joventut, cultura, política i menjar. Be, nois. La mar de be. https://t.co/qGjzelF6W1",Neutral,"['assegut', 'banc', 'passeig', 'praia', 'riazor', 'badant', 'dun', 'dia', 'intens', 'parlant', 'joventut', 'cultura', 'política', 'menjar', 'be', 'nois', 'mar', 'be']"
1.104127316035285e+33,Sempre he comptat amb les dones a la meva vida empresarial. Molts hem apostat des de sempre per valorar el #talent indistintament de si són homes o dones. Avui és el #DiaInternacionalDeLaDona però la veritable inclusió es lluita cada dia. #BouBCN2019 https://t.co/o821hgA8Q1,Negativo,"['sempre', 'comptat', 'dones', 'vida', 'empresarial', 'apostat', 'sempre', 'valorar', 'indistintament', 'home', 'dones', 'avui', 'veritable', 'inclusió', 'lluita', 'dia']"
1.076096423089844e+34,📡@inesarrimadas “Avui veiem la Catalunya que vol Torra; una Catalunya col·lapsada i governada pels CDR amb enfrontaments amb la policia i talls de carreteres. Milers de famílies no han pogut portar els seus fills a l'escola ni fer la seva vida amb normalitat” #ActualidadCs https://t.co/jZVrx1BIA1,Negativo,"['avui', 'veiem', 'catalunya', 'vol', 'torra', 'catalunya', 'col', 'lapsada', 'governada', 'cdr', 'enfrontaments', 'policia', 'tall', 'carreteres', 'miler', 'famílies', 'pogut', 'portar', 'fill', 'lescola', 'vida', 'normalitat']"
1.0974774658601985e+34,"RT @MNAnoticies: @mmiro85 @CUPBerga Home! Marià Miró, el creador de l'obra esperpèntica magistral... i venent més victimisme! Quina sorpres…",Negativo,"['home', 'marià', 'miró', 'creador', 'lobra', 'esperpèntica', 'magistral', 'venent', 'victimisme', 'sorpres']"
1.0980085618111077e+34,La decisió de revocar la ciutadania britànica de la jove que es va unir a Estat Islàmic arriba després que des del govern s’hagués admès que no es podia deixar la noia sense cap nacionalitat. https://t.co/IQg8KO0bVK,Neutral,"['decisió', 'revocar', 'ciutadania', 'britànica', 'jove', 'unir', 'islàmic', 'arriba', 'govern', 's', 'hagués', 'admès', 'podium', 'deixar', 'noia', 'cap', 'nacionalitat']"
1.103353788352602e+34,"@EsterRubio2 @nuriajomba @MargaCDR @AlbanoDante76 Jo no t'he dit res a tu, només faltaria. Tens tot el dret a criticar i donar la opinió d'aquesta senyora. Salutacions",Negativo,"['the', 'dit', 're', 'tu', 'faltaria', 'ten', 'dret', 'criticar', 'donar', 'opinió', 'daquesta', 'senyora', 'salutacions']"
1.099349139446526e+33,@socialistes_cat a https://t.co/Awhj3VWaFj🔨Colau  Recordo vau donar-li suport fins nov. 2017? Perquè💔? 1️⃣Nefasta gestió seguretat i manters? 2️⃣Ser anti🇪🇸? 3️⃣Justificar populisme Puigdemont i independentisme unilateral?  Realitat:us va deixar ella! 🙊🙉🙈 https://t.co/EGCT2B0mZc https://t.co/V3NsELOYXl,Negativo,"['recordo', 'vau', 'donarli', 'suport', 'nov', 'nefasta', 'gestió', 'seguretat', 'manters', 'anti', 'justificar', 'populisme', 'puigdemont', 'independentisme', 'unilateral', 'realitatus', 'deixar', 'ella']"
1.0993323329584332e+18,"Però el President Puigdemont ha dit el contrari. Molt intel·ligentment, ha dit que estava disposat a rebre-la.  I com era d'esperar, ella s'ha negat a ser rebuda. Ser rebuda és totalment contrari al que pretén.",Positivo,"['president', 'puigdemont', 'dit', 'contrari', 'intel', 'ligentment', 'dit', 'disposat', 'rebrela', 'desperar', 'ella', 'sha', 'negat', 'rebuda', 'rebuda', 'totalment', 'contrari', 'pretén']"
1.0381488849236008e+18,Aquest #11S tornarem als carrers i direm prou. Ja n'hi ha prou de jugades mestres i de discussions de nens petits. Volem la independència de Catalunya i hem d'anar tots a una per fer-la possible.  #EnsPlantem,Positivo,"['tornarem', 'carrers', 'direm', 'prou', 'nhi', 'prou', 'jugades', 'mestres', 'discussion', 'nens', 'petits', 'volem', 'independència', 'catalunya', 'danar', 'ferla', 'possible']"
1.1037320320295404e+18,"La Intersindical-CSC ha preparat el Diari de Vaga #8MRepúblicaFeminista en motiu de la vaga general que el sindicat republicà hem convocat per aquest divendres 8 de març, Dia Internacional de les Dones.  Podeu consultar Diari de Vaga en digital https://t.co/Bxr6XM6E2w https://t.co/2BEXBgwYoQ",Positivo,"['intersindicalcsc', 'preparat', 'diari', 'vaga', 'motiu', 'vaga', 'general', 'sindicat', 'republicà', 'convocat', 'divendres', 'març', 'dia', 'internacional', 'dones', 'consultar', 'diari', 'vaga', 'digital']"
1.1025563643276042e+34,"Nieto insisteix: si els mossos haguessin complert amb el mandat judicial l'1-O no s'hagués celebrat. Ara bé, hi ha contradiccions sobre quin era aquest mandat judicial: havia de precintar-se els centres? Segons ell, sí. Segons l'ordre del TSJ, no. https://t.co/JcXUrAlyT2",Neutral,"['nieto', 'insisteix', 'mossos', 'haguessin', 'complert', 'mandat', 'judicial', 'lo', 'shagués', 'celebrat', 'ara', 'contradiccions', 'mandat', 'judicial', 'precintarse', 'centre', 'segons', 'ell', 'sí', 'segons', 'lordre', 'tsj']"
1.0931245628988785e+34,"▶️ consellera @elsa_artadi  Necessitem d'un mediador perquè ens hem adonat que quan l'estat espanyol dona la seva versió sobre el que s'ha parlat a les reunions, no coincideix amb el que s'ha acordat. Algú ha de donar fe de les coses que s'acorden  https://t.co/dPluXfQrCY",Negativo,"['consellera', 'necessitem', 'dun', 'mediador', 'adonat', 'lestat', 'espanyol', 'dona', 'versió', 'sha', 'parlat', 'reunion', 'coincideix', 'sha', 'acordat', 'algú', 'donar', 'fe', 'cos', 'sacorden']"
1.102610890338304e+18,- Ramón Cossio: Per ser càrregues s'han d'usar bales de goma o gasos lacrimògens...  VÍDEO La policia espanyola ataca avis i nens amb gasos lacrimògens a Aiguaviva https://t.co/O26JVsndvU #JudiciFarsa #JudiciTV3CatRàdio #FemlaRepúblicaCatalana #Apoyaré2NoGracias #NOaTOT #FemXarxa,Positivo,"['ramón', 'cossio', 'càrregues', 'shan', 'dusar', 'bale', 'goma', 'gasos', 'lacrimògens', 'vídeo', 'policia', 'espanyola', 'ataca', 'avis', 'nens', 'gasos', 'lacrimògens', 'aiguaviva']"
1.1025007631447205e+34,“Al món rural encara se sol veure les dones com ajudants però ho estem canviant”. Emma Viñas @ramaderescat a #LaPlaçaDelsFuturs #SICOMNews @RadioMTerrassa d https://t.co/mYI9GF82uQ https://t.co/mOqLsmg5Ix,Negativo,"['món', 'rural', 'se', 'sol', 'veure', 'dones', 'ajudants', 'canviant', 'emma', 'viñas', 'd']"
1.1041694935033978e+18,"📝 “La Carme i la Dolors, dues republicanes que ennobleixen i dignifiquen la política, no han deixat mai de lluitar pels drets de les dones i ho continuen fent, tot i estar entre reixes” https://t.co/db3dwxGReU",Positivo,"['carme', 'dolor', 'due', 'republicanes', 'ennobleixen', 'dignifiquen', 'política', 'deixat', 'mai', 'lluitar', 'drets', 'dones', 'continuen', 'fent', 'estar', 'reixes']"
1.1037251385440787e+34,RT @elperiodico_cat: Dia Internacional de la Dona: ¿Què va passar el 8 de març de 1857? https://t.co/bXzcJfoVcz,Negativo,"['dia', 'internacional', 'dona', 'passar', 'març']"
1.0364650571971584e+18,"D'aquesta imatge de fa tres anys al dia d'avui, han mort més de 600 nens al Mediterrani. Voldria felicitar als nostres polítics i a la Comunitat Europea!!!! https://t.co/tlx4UpWbsG",Positivo,"['daquesta', 'imatge', 'tres', 'anys', 'dia', 'davui', 'mort', 'nens', 'mediterrani', 'voldria', 'felicitar', 'polítics', 'comunitat', 'europea']"
1.1034086640466945e+34,Detingut un home per intentar apunyalar diversos agents dels Mossos a Barcelona https://t.co/vk5T7yma4E https://t.co/1qDHkkfDHz,Neutral,"['detingut', 'home', 'intentar', 'apunyalar', 'diversos', 'agent', 'mossos', 'barcelona']"
1.1039687371059897e+34,"@Raig_Verd @L_Avenc @BiraBiroEd @crimscat @Ed_Periscopi @TigrePaper @edleshores @saldonar @SembraLlibres @anna_molina_ Anne Villeneuve  ...escriptora i il·lustradora. Ha guanyat el Governor General's Award, El premi literari més prestigiós de Canadà. Viu a Montreal, al Quebec.  @BiraBiroEd li ha publicat LA LOLA SE'N VA A L'ÀFRICA i LA LOLA I LA RECEPTA DE GERMANA  https://t.co/u2BHO13oIj",Negativo,"['anne', 'villeneuve', 'escriptora', 'il', 'lustradora', 'guanyat', 'governor', 'general', 'award', 'premi', 'literari', 'prestigiós', 'canadà', 'viu', 'montreal', 'quebec', 'publicat', 'lola', 'sen', 'làfrica', 'lola', 'recepta', 'germana']"
1.0989505160616713e+34,"Periodista de #Tv3laseva sobre el cotxe de la Guardia Civil fent callar a la gent perquè ell pugui parlar. Periodista Catalana de Tv1 silenciada. Periodista Catalana d’Antena3, propietat d’un Català, acusada de manipular. https://t.co/Ulf4xhBTXm",Negativo,"['periodista', 'cotxe', 'guardia', 'civil', 'fent', 'callar', 'gent', 'ell', 'pugui', 'parlar', 'periodista', 'catalana', 'tv', 'silenciada', 'periodista', 'catalana', 'd', 'antena', 'propietat', 'd', 'català', 'acusada', 'manipular']"
1.0361903652865844e+34,"Amb llaç groc o sense ell ens uneix la lluita contra les retallades, per la defensa de les pensions, per la Sanitat i l'Educació Pública #QueNoEnsEnfrontin Per la Unitat del Poble Treballador",Negativo,"['llaç', 'groc', 'ell', 'uneix', 'lluita', 'retallades', 'defensa', 'pension', 'sanitat', 'leducació', 'pública', 'unitat', 'poble', 'treballador']"
1.104007609923846e+34,"La senadora republicana Martha McSally, que va ser la primera dona a pilotar un avió de combat als Estats Units, explica que va ser víctima de violació https://t.co/yCB8PqKL8c",Neutral,"['senadora', 'republicana', 'martha', 'mcsally', 'primera', 'dona', 'pilotar', 'avió', 'combat', 'estats', 'unit', 'explica', 'víctima', 'violació']"
1.0960173417611428e+18,@AlbertVillage El senyor junqueras ara diu que el referéndum anaba al programa de jxsi,Positivo,"['senyor', 'junqueras', 'ara', 'diu', 'referéndum', 'anaba', 'programa', 'jxsi']"
1.099357528197079e+18,"@neusmatamala dijous vaig tenir l’honor de conèixer el teu pare a la casa de la República.                  Un home valent, amb una visió de país increïble!!!! Es tan injust tot plegat... #ensensortirem #matamala #casadelarepública #JoAcuso #nodefallirem @Goretti75 @lluisguino https://t.co/AZGJCYB7pQ",Positivo,"['dijous', 'l', 'honor', 'conèixer', 'pare', 'casa', 'república', 'home', 'valent', 'visió', 'país', 'increïble', 'injust', 'plegat']"
1.0453644474080911e+18,Les filles i fills dels presos i preses polítics catalans van trucar a 100 artistes i intel·lectuals espanyols per donar suport a un manifest denunciant la repressió.  Només 3 van acceptar sortir. Només 3. Només 3 de 100.  @ACDretsCivils,Positivo,"['fille', 'fill', 'presos', 'preses', 'polítics', 'catalan', 'trucar', 'artiste', 'intel', 'lectuals', 'espanyols', 'donar', 'suport', 'manifest', 'denunciant', 'repressió', 'acceptar', 'sortir']"
1.0379904061459332e+18,"@joseprull Molta força @joseprull , la Plaça Vella de Terrassa en ple, es va emocionar en sentir les teves paraules, en veu de la mare dels teus fills. Et volem, us volem a tots a casa. #LlibertatPresosPolitics",Positivo,"['força', 'plaça', 'vella', 'terrassa', 'ple', 'emocionar', 'sentir', 'paraules', 'mare', 'fill', 'volem', 'volem', 'casa']"
1.103373994986795e+33,"La manera de percebre i representar la vida ha anat canviant, però la decisió de voler –o no– ser mare, sempre ha estat condicionada per factors polítics, culturals, mèdics i/o religiosos, els quals sovint han provocat una pèrdua sensible de les llibertats bàsiques.  #MarçLila https://t.co/4vZBU0YPfU",Neutral,"['manera', 'percebre', 'representar', 'vida', 'anat', 'canviant', 'decisió', 'voler', 'mare', 'sempre', 'condicionada', 'factor', 'polítics', 'culturals', 'mèdics', 'io', 'religiosos', 'sovint', 'provocat', 'pèrdua', 'sensible', 'llibertats', 'bàsiques']"
1.0990944343424244e+18,"🔊 La #PortadaTerribas, dedicada a Laura Rosel :  Les persones que donen la cara en moments tan complexos de la nostra vida política i social no ho tenen fàcil, i que ella ha estat un puntal .  https://t.co/saxQuEln2k",Positivo,"['dedicada', 'laura', 'rosel', 'persones', 'donen', 'cara', 'moment', 'complexos', 'vida', 'política', 'social', 'tenen', 'fàcil', 'ella', 'puntal']"
1.0979517737199576e+34,Una nena de 12 anys de Sils assegura que tres homes l’han intentat segrestar quan anava cap a l’escola aquesta tarda  https://t.co/81YH9UPiax https://t.co/ovVFduW7Be,Neutral,"['nena', 'anys', 'sils', 'assegura', 'tres', 'home', 'l', 'intentat', 'segrestar', 'anava', 'cap', 'l', 'escola', 'tarda']"
1.1031953504442e+31,"@KjaumO @Gusgus6778 @KhommonNoise @QuimTorraiPla No m'has entès, jo no parlo del seu govern, de les mesures que pren, que encara no sé quines són.  Parlo de ell, el només parla pels seus votants. I si a Espanya n'hi ha un governant que fa el mateix, tampoc em representa.",Negativo,"['mhas', 'entès', 'parlo', 'govern', 'mesures', 'pren', 'sé', 'parlo', 'ell', 'parla', 'votants', 'espanya', 'nhi', 'governant', 'representa']"
1.1090999753450907e+34,@dgonzalezvil @danielissimo87 @miqueliceta @TaniaCrespo3 @LaVanguardia Fins ara Ada Colau ha demostrat la seva no capacitat de gestionar un ajuntament com el de Barcelona. Ella i el seu equip. I quan tenia soport els va fer fora sense respectar l'acord. Mai ha creat equip de govern.,Negativo,"['ara', 'ada', 'colau', 'demostrat', 'capacitat', 'gestionar', 'ajuntament', 'barcelona', 'ella', 'equip', 'tenia', 'soport', 'respectar', 'lacord', 'mai', 'creat', 'equip', 'govern']"
1.1029519995181385e+34,"Sortegem 5 exemplars de  Dues dones nues , escrit a quatre mans per @elisendastone i @meriripoll, i us deixem tastar-ne un dels relats: @megustaleer https://t.co/4zZfqWN8Nw",Negativo,"['sortegem', 'exemplar', 'due', 'dones', 'nues', 'escrit', 'quatre', 'man', 'deixem', 'tastarne', 'relats']"
1.0974525109886936e+34,"L'experiència hauria de servir per evitar caure en situacions que saps que et faran patir. Però també sé que hi tornaria a caure perquè #jomentenc   Qui diu situacions, diu homes.  #TuitDeLliureInterpretació  #NoTincRemei #CallaJa  (aquest tuit porta tot el matí fent la guitza)",Neutral,"['lexperiència', 'hauria', 'servir', 'evitar', 'caure', 'situacions', 'faran', 'patir', 'sé', 'tornaria', 'caure', 'diu', 'situacions', 'diu', 'home', 'tuit', 'porta', 'matí', 'fent', 'guitza']"
1.0930744159176336e+34,Identifiquem un menor que va agredir sexualment i robar a la via pública  6 dones a Horta i Sants entre octubre i novembre https://t.co/BJjIzmQXwH https://t.co/QRfK4xfSPr,Neutral,"['identifiquem', 'menor', 'agredir', 'sexualment', 'robar', 'via', 'pública', 'dones', 'horta', 'sants', 'octubre', 'novembre']"
1.1033343607685283e+34,"💜 🎥 @eva_granados respon a Torra: Cap pas enrera? Els governs independentistes han retallat un 30% dels recursos dedicats a les dones. Vostès prediquen el que no practiquen i el que no es creuen, directament. #igualtat #8M #laespañaquequieresesfeminista #Parlament https://t.co/bXJ03EsTDy",Negativo,"['respon', 'torra', 'cap', 'enrera', 'governs', 'independentistes', 'retallat', 'recursos', 'dedicats', 'dones', 'vostès', 'prediquen', 'practiquen', 'creuen', 'directament']"
